1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCC)COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O	PDLAMJKMOKWLAJ-KTBSNPQYSA-N
1-phosphatidyl-1D-myo-inositol (1-16:1, 2-18:1)	[H][C@@](COC(=O)CCCCCCC/C=C\CCCCCC)(COP(=O)(O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC/C=C\CCCCCCCC	GXAHXPDRXNWFIX-UZBWDOCNSA-N
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-16:1)	[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP(=O)(O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC/C=C\CCCCCC	QMAMEGDTQPWOEM-FVTXIWCXSA-N
1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	YOBFISPJJWPPTK-BAAZTTAESA-M
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-16:1)	[H][C@@](COC(=O)CCCCCCC/C=C\CCCCCCCC)(COP(=O)(O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC/C=C\CCCCCC	BDRPKQLVISVUCU-UZBWDOCNSA-N
1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)	[H][C@@](COC(=O)CCCCCCC/C=C\CCCCCCCC)(COP(=O)(O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC/C=C\CCCCCCCC	LALGUHSIWLNTNW-SHLWDWSJSA-N
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:1)	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@H]1O	FPKZCWDLBBWPJN-SFKOHRRUSA-N
1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)	CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O[C@H]1[C@H](O)[C@@H](OP(=O)(O)O)[C@H](O)[C@@H](O)[C@H]1O	OUZMDNVZLWWNFQ-JSYSIXJVSA-N
1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O[C@@H]1[C@H](O)[C@H](O)[C@@H](OP(=O)(O)O)[C@H](OP(=O)(O)O)[C@H]1O	BWAQTKMFCCUVOJ-MDCBNCSGSA-N
1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)	CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)O[C@H]1[C@H](O)[C@@H](O)[C@H](OP(=O)(O)O)[C@@H](O)[C@H]1O	HGTWQOJDTOGJCZ-OWWMKGAESA-N
1-phosphatidyl-1D-myo-inositol backbone	[*]C(=O)OC[C@H](COP(=O)([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O)OC([*])=O	
1-pyrroline-3-hydroxy-5-carboxylic acid	O=C([O-])C1CC(O)C=N1	WFOFKRKDDKGRIK-UHFFFAOYSA-M
1-pyrroline-5-carboxylate	O=C([O-])C1CCC=N1	DWAKNKKXGALPNW-UHFFFAOYSA-M
10-formyl-THF	Nc1nc2c(c(=O)[nH]1)N[C@@H](CN(C=O)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1)CN2	AUFGTPPARQZWDO-YPMHNXCESA-L
14-demethyllanosterol	CC(C)=CCC[C@@H](C)[C@H]1CC[C@H]2C3=C(CC[C@@]21C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1CC3	CHGIKSSZNBCNDW-QGBOJXOESA-N
1D-myo-inositol 1,3,4,5-tetrakisphosphate	O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@@H]1OP(=O)([O-])[O-]	CIPFCGZLFXVXBG-CNWJWELYSA-F
1D-myo-inositol 1,4,5,6-tetrakisphosphate	O=P([O-])([O-])O[C@@H]1[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@H](O)[C@H](O)[C@H]1OP(=O)([O-])[O-]	MRVYFOANPDTYBY-YORTWTKJSA-F
1D-myo-inositol 1,4,5-trisphosphate	O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](OP(=O)([O-])[O-])[C@H](OP(=O)([O-])[O-])[C@@H](O)[C@H]1O	MMWCIQZXVOZEGG-XJTPDSDZSA-H
1D-myo-inositol 1-phosphate	O=P([O-])([O-])O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O	INAPMGSXUVUWAF-UOTPTPDRSA-L
1D-myo-inositol 3-phosphate	O=P([O-])([O-])O[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O	INAPMGSXUVUWAF-PTQMNWPWSA-L
2',3'-cyclic	Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@H]2OP(=O)([O-])O[C@H]21	KMYWVDDIPVNLME-KQYNXXCUSA-M
2'-deoxyadenosine	Nc1ncnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	OLXZPDWKRNYJJZ-RRKCRQDMSA-N
2'-deoxyguanosine	Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1	YKBGVTZYEHREMT-KVQBGUIXSA-N
2'-deoxyinosine	O=c1[nH]cnc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1	VGONTNSXDCQUGY-RRKCRQDMSA-N
2'-deoxyribonucleoside 5'-phosphate	[*][C@H]1C[C@H](O)[C@@H](COP(=O)([O-])[O-])O1	
