rxn_IDs	rxnNames	slope	grRules	rxn_formula
r_0352	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	0.0109008706177029	YJR016C	(R)-2,3-dihydroxy-3-methylbutanoate[m] + 0.42359 prot_pool[c] => 3-methyl-2-oxobutanoate[m] + H2O[m]
r_1088_REV	valine transaminase, mitochondiral (reversible)	0.0108976575013258	YHR208W	3-methyl-2-oxobutanoate[m] + L-glutamate[m] + 0.0057725 prot_pool[c] => 2-oxoglutarate[m] + L-valine[m]
r_4570_REV_EXP_1	phosphoglycerate dehydrogenase (reversible)	0.00957651298500927	YIL074C	2-oxoglutarate[c] + H+[c] + NADH[c] + 0.002302 prot_pool[c] => NAD[c] + 2-hydroxyglutarate[c]
r_0157	alanyl-tRNA synthetase	0.00891237960617364	YOR335C	ATP[c] + L-alanine[c] + tRNA(Ala)[c] + 0.091574 prot_pool[c] => Ala-tRNA(Ala)[c] + AMP[c] + diphosphate[c]
r_0502	glycine hydroxymethyltransferase	0.0086467182820022	YLR058C	L-serine[c] + THF[c] + 0.017869 prot_pool[c] => 5,10-methylenetetrahydrofolate[c] + H2O[c] + L-glycine[c]
r_0663_REV	isoleucine transaminase (reversible)	0.00605028289886034	YJR148W	(S)-3-methyl-2-oxopentanoate[c] + L-glutamate[c] + 0.0016656 prot_pool[c] => 2-oxoglutarate[c] + L-isoleucine[c]
r_0510_EXP_2	glycogen (starch) synthase	0.00603541614161275	YFR015C and YKR058W	UDP-D-glucose[c] + 0.016013 prot_pool[c] => glycogen[c] + H+[c] + UDP[c]
r_0479	glutamyl-tRNA synthetase	0.00586259012097597	YGL245W	ATP[c] + L-glutamate[c] + tRNA(Glu)[c] + 4.2164 prot_pool[c] => AMP[c] + diphosphate[c] + Glu-tRNA(Glu)[c]
r_0220	Aspartyl-tRNA synthetase	0.0057790608751016	YLL018C	ATP[c] + L-aspartate[c] + tRNA(Asp)[c] + 1.2987 prot_pool[c] => AMP[c] + Asp-tRNA(Asp)[c] + diphosphate[c]
r_0023_REV	2-isopropylmalate hydratase (reversible)	0.00575769284770268	YGL009C	2-isopropylmalate[c] + 9.656 prot_pool[c] => 2-isopropylmaleic acid[c] + H2O[c]
r_0024_EXP_1	2-isopropylmalate synthase	0.00575769284770268	YNL104C	3-methyl-2-oxobutanoate[c] + acetyl-CoA[c] + H2O[c] + 0.95731 prot_pool[c] => 2-isopropylmalate[c] + coenzyme A[c] + H+[c]
r_0060_REV	3-isopropylmalate dehydratase (reversible)	0.00575769284770268	YGL009C	2-isopropylmaleic acid[c] + H2O[c] + 4.4058 prot_pool[c] => (2R,3S)-3-isopropylmalate[c]
r_0061	3-isopropylmalate dehydrogenase	0.00575769284770268	YCL018W	(2R,3S)-3-isopropylmalate[c] + NAD[c] + 0.13104 prot_pool[c] => (2S)-2-isopropyl-3-oxosuccinate[c] + H+[c] + NADH[c]
r_0699_REV	leucine transaminase (reversible)	0.00575769284770268	YJR148W	4-methyl-2-oxopentanoate[c] + L-glutamate[c] + 0.25907 prot_pool[c] => 2-oxoglutarate[c] + L-leucine[c]
r_0701	leucyl-tRNA synthetase	0.00575769284770268	YPL160W	ATP[c] + L-leucine[c] + tRNA(Leu)[c] + 0.29043 prot_pool[c] => AMP[c] + diphosphate[c] + Leu-tRNA(Leu)[c]
r_1087	valine transaminase	0.00575769284770268	YJR148W	2-oxoglutarate[c] + L-valine[c] + 0.0054601 prot_pool[c] => 3-methyl-2-oxobutanoate[c] + L-glutamate[c]
r_0512_EXP_2	glycyl-tRNA synthetase	0.00564114012886934	YPR081C	ATP[c] + L-glycine[c] + tRNA(Gly)[c] + 1.2407 prot_pool[c] => AMP[c] + diphosphate[c] + Gly-tRNA(Gly)[c]
r_0916_EXP_1	phosphoribosylpyrophosphate synthetase	0.00559071047862258	YKL181W and YER099C	ATP[c] + ribose-5-phosphate[c] + 5.2395 prot_pool[c] => AMP[c] + H+[c] + PRPP[c]
r_0018_EXP_1	2-aminoadipate transaminase	0.00555955316779378	YER152C	2-oxoadipic acid[c] + L-glutamate[c] + 0.00051332 prot_pool[c] => 2-oxoglutarate[c] + L-2-aminoadipate[c]
r_0027	2-methylcitrate dehydratase	0.00555955316779378	YDR234W	homocitrate[m] + 14.7876 prot_pool[c] => but-1-ene-1,2,4-tricarboxylic acid[m] + H2O[m]
r_0542_EXP_1	homoacontinate hydratase	0.00555955316779378	YJL200C	but-1-ene-1,2,4-tricarboxylic acid[m] + H2O[m] + 4.018 prot_pool[c] => homoisocitrate[m]
r_0545	homoisocitrate dehydrogenase	0.00555955316779378	YIL094C	homoisocitrate[m] + NAD[m] + 2.0568 prot_pool[c] => 2-oxoadipic acid[m] + carbon dioxide[m] + NADH[m]
r_0678	L-aminoadipate-semialdehyde dehydrogenase (NADPH)	0.00555955316779378	YBR115C and YGL154C	ATP[c] + H+[c] + L-2-aminoadipate[c] + NADPH[c] + 2.8783 prot_pool[c] => AMP[c] + diphosphate[c] + L-allysine[c] + NADP(+)[c]
r_0711	lysyl-tRNA synthetase	0.00555955316779378	YDR037W	ATP[c] + L-lysine[c] + tRNA(Lys)[c] + 0.44545 prot_pool[c] => AMP[c] + diphosphate[c] + Lys-tRNA(Lys)[c]
r_0988	saccharopine dehydrogenase (NAD, L-lysine forming)	0.00555955316779378	YIR034C	H2O[c] + L-saccharopine[c] + NAD[c] + 0.27884 prot_pool[c] => 2-oxoglutarate[c] + H+[c] + L-lysine[c] + NADH[c]
r_0989	saccharopine dehydrogenase (NADP, L-glutamate forming)	0.00555955316779378	YNR050C	H+[c] + L-allysine[c] + L-glutamate[c] + NADPH[c] + 0.099857 prot_pool[c] => H2O[c] + L-saccharopine[c] + NADP(+)[c]
r_1838_EXP_1	homocitrate synthase	0.00555955316779378	YDL131W	2-oxoglutarate[m] + acetyl-CoA[m] + H2O[m] + 12.6868 prot_pool[c] => coenzyme A[m] + H+[m] + homocitrate[m]
r_0452	fumarase, cytoplasmic	0.00524716997508289	YPL262W	fumarate[c] + H2O[c] + 0.014265 prot_pool[c] => (S)-malate[c]
r_0039	3-dehydroquinate dehydratase	0.00523785963362233	YDR127W	3-dehydroquinate[c] + 0.74376 prot_pool[c] => 3-dehydroshikimate[c] + H2O[c]
r_0040	3-dehydroquinate synthase	0.00523785963362233	YDR127W	7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid[c] + 0.063868 prot_pool[c] => 3-dehydroquinate[c] + phosphate[c]
r_0065	3-phosphoshikimate 1-carboxyvinyltransferase	0.00523785963362233	YDR127W	3-phosphoshikimic acid[c] + phosphoenolpyruvate[c] + 349.3162 prot_pool[c] => 5-O-(1-carboxyvinyl)-3-phosphoshikimic acid[c] + phosphate[c]
r_0279	chorismate synthase	0.00523785963362233	YGL148W	5-O-(1-carboxyvinyl)-3-phosphoshikimic acid[c] + 3.0451 prot_pool[c] => chorismate[c] + phosphate[c]
r_0996	shikimate dehydrogenase	0.00523785963362233	YDR127W	3-dehydroshikimate[c] + H+[c] + NADPH[c] + 0.0020707 prot_pool[c] => NADP(+)[c] + shikimate[c]
r_0997	shikimate kinase	0.00523785963362233	YDR127W	ATP[c] + shikimate[c] + 0.0324 prot_pool[c] => 3-phosphoshikimic acid[c] + ADP[c] + H+[c]
r_0725	methenyltetrahydrofolate cyclohydrolase	0.00523295544882709	YGR204W	5,10-methenyl-THF[c] + H2O[c] + 0.06598 prot_pool[c] => 10-formyl-THF[c] + H+[c]
r_0732	methylenetetrahydrofolate dehydrogenase (NADP)	0.00523295544882709	YGR204W	5,10-methylenetetrahydrofolate[c] + NADP(+)[c] + 0.016928 prot_pool[c] => 5,10-methenyl-THF[c] + NADPH[c]
r_1089	valyl-tRNA synthetase	0.00513996465362312	YGR094W	ATP[c] + L-valine[c] + tRNA(Val)[c] + 0.39857 prot_pool[c] => AMP[c] + diphosphate[c] + Val-tRNA(Val)[c]
r_0250_EXP_1	carbamoyl-phosphate synthase (glutamine-hydrolysing)	0.00493569353032111	YJL130C	2 ATP[c] + bicarbonate[c] + H2O[c] + L-glutamine[c] + 6.1957 prot_pool[c] => 2 ADP[c] + carbamoyl phosphate[c] + 2 H+[c] + L-glutamate[c] + phosphate[c]
r_0032	3',5'-bisphosphate nucleotidase	0.00485161810400644	YOL064C	adenosine 3',5'-bismonophosphate[c] + H2O[c] + 4.5008 prot_pool[c] => AMP[c] + phosphate[c]
r_0278	chorismate mutase	0.004582455103759	YPR060C	chorismate[c] + 0.035093 prot_pool[c] => prephenate[c]
r_0006_EXP_2	1,6-beta-glucan synthase	0.00417637471022636	YPR159W	UDP-D-glucose[c] + 2.583 prot_pool[c] => (1->6)-beta-D-glucan[ce] + H+[c] + UDP[c]
r_0016_EXP_2	2-aceto-2-hydroxybutanoate synthase	0.00374327720703403	YMR108W	2-oxobutanoate[m] + H+[m] + pyruvate[m] + 0.13548 prot_pool[c] => (S)-2-acetyl-2-hydroxybutanoate[m] + carbon dioxide[m]
r_0353	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylpentanoate)	0.00374327720703403	YJR016C	(2R,3R)-2,3-dihydroxy-3-methylpentanoate[m] + 0.099905 prot_pool[c] => (S)-3-methyl-2-oxopentanoate[m] + H2O[m]
r_0665	isoleucyl-tRNA synthetase	0.00374327720703403	YBL076C	ATP[c] + L-isoleucine[c] + tRNA(Ile)[c] + 0.49655 prot_pool[c] => AMP[c] + diphosphate[c] + Ile-tRNA(Ile)[c]
r_0669	ketol-acid reductoisomerase (2-aceto-2-hydroxybutanoate)	0.00374327720703403	YLR355C	(S)-2-acetyl-2-hydroxybutanoate[m] + H+[m] + NADPH[m] + 0.67347 prot_pool[c] => (2R,3R)-2,3-dihydroxy-3-methylpentanoate[m] + NADP(+)[m]
r_0104	acetyl-CoA C-acetyltransferase	0.0037418868912501	YPL028W	2 acetyl-CoA[m] + 1.5641e-06 prot_pool[c] => acetoacetyl-CoA[m] + coenzyme A[m]
r_0558_EXP_2	hydroxymethylglutaryl CoA reductase	0.0037418868912501	YML075C	3-hydroxy-3-methylglutaryl-CoA[c] + 2 H+[c] + 2 NADPH[c] + 1.5442 prot_pool[c] => (R)-mevalonate[c] + coenzyme A[c] + 2 NADP(+)[c]
r_0560	hydroxymethylglutaryl CoA synthase	0.0037418868912501	YML126C	acetoacetyl-CoA[m] + acetyl-CoA[m] + H2O[m] + 5.1828 prot_pool[c] => 3-hydroxy-3-methylglutaryl-CoA[m] + coenzyme A[m] + H+[m]
r_0738	mevalonate kinase (UTP)	0.0037418868912501	YMR208W	(R)-mevalonate[c] + UTP[c] + 0.047136 prot_pool[c] => (R)-5-phosphomevalonic acid[c] + H+[c] + UDP[c]
r_0739	mevalonate pyrophoshate decarboxylase	0.0037418868912501	YNR043W	(R)-5-diphosphomevalonic acid[c] + ATP[c] + 1.9971 prot_pool[c] => ADP[c] + carbon dioxide[c] + isopentenyl diphosphate[c] + phosphate[c]
r_0904	phosphomevalonate kinase	0.0037418868912501	YMR220W	(R)-5-phosphomevalonic acid[c] + ATP[c] + 4.2592 prot_pool[c] => (R)-5-diphosphomevalonic acid[c] + ADP[c]
