rxn_IDs	rxnNames	slope	grRules	rxn_formula
r_0466	glucose 6-phosphate dehydrogenase	0.0515787179908119	YNL241C	D-glucose 6-phosphate[c] + NADP(+)[c] + 0.02525 prot_pool[c] => 6-O-phosphono-D-glucono-1,5-lactone[c] + H+[c] + NADPH[c]
r_0889	phosphogluconate dehydrogenase	0.0515787179908119	YGR256W or YHR183W	6-phospho-D-gluconate[c] + NADP(+)[c] + 0.4086 prot_pool[c] => carbon dioxide[c] + D-ribulose 5-phosphate[c] + NADPH[c]
r_0958	pyruvate carboxylase	0.0460989903353902	YBR218C or YGL062W	ATP[c] + bicarbonate[c] + pyruvate[c] + 0.60231 prot_pool[c] => ADP[c] + H+[c] + oxaloacetate[c] + phosphate[c]
r_0714_REV	malate dehydrogenase, cytoplasmic (reversible)	0.0310936733334777	YOL126C	H+[c] + NADH[c] + oxaloacetate[c] + 1.1913e-05 prot_pool[c] => (S)-malate[c] + NAD[c]
r_0984	ribulose 5-phosphate 3-epimerase	0.0305424171819131	YJL121C	D-ribulose 5-phosphate[c] + 0.063551 prot_pool[c] => D-xylulose 5-phosphate[c]
r_0112	acetyl-CoA synthetase	0.0230990073106164	YAL054C or YLR153C	acetate[c] + ATP[c] + coenzyme A[c] + 0.33606 prot_pool[c] => acetyl-CoA[c] + AMP[c] + diphosphate[c]
r_0173	aldehyde dehydrogenase (acetaldehyde, NADP)	0.0223186190915788	YPL061W	acetaldehyde[c] + H2O[c] + NADP(+)[c] + 0.68705 prot_pool[c] => acetate[c] + 2 H+[c] + NADPH[c]
r_0982	ribose-5-phosphate isomerase	0.0210126563071416	YOR095C	D-ribulose 5-phosphate[c] + 0.81765 prot_pool[c] => ribose-5-phosphate[c]
r_0811	nucleoside-diphosphate kinase (ATP:UDP)	0.020969054092533	YKL067W	ATP[c] + UDP[c] + 0.0015988 prot_pool[c] => ADP[c] + UTP[c]
r_1084	UTP-glucose-1-phosphate uridylyltransferase	0.0174914935704283	YHL012W or YKL035W	D-glucose 1-phosphate[c] + H+[c] + UTP[c] + 0.42411 prot_pool[c] => diphosphate[c] + UDP-D-glucose[c]
r_0888	phosphoglucomutase	0.0174914935704283	YMR105C or YKL127W	D-glucose 6-phosphate[c] + 0.08151 prot_pool[c] => D-glucose 1-phosphate[c]
r_0887	phosphofructokinase (s7p)	0.0171020520093898	YGR240C and YMR205C	ATP[c] + sedoheptulose 7-phosphate[c] + 0.36793 prot_pool[c] => ADP[c] + H+[c] + sedoheptulose 1,7-bisphosphate[c]
r_0990	sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase	0.0171020520093898	YKL060C	sedoheptulose 1,7-bisphosphate[c] + 0.33864 prot_pool[c] => D-erythrose 4-phosphate[c] + dihydroxyacetone phosphate[c]
r_1049	transketolase 1	0.0171020520093898	YBR117C or YPR074C	D-xylulose 5-phosphate[c] + ribose-5-phosphate[c] + 0.29713 prot_pool[c] => glyceraldehyde 3-phosphate[c] + sedoheptulose 7-phosphate[c]
r_0719	malic enzyme (NADP)	0.0157034215924789	YKL029C	(S)-malate[m] + NADP(+)[m] + 0.15418 prot_pool[c] => carbon dioxide[m] + NADPH[m] + pyruvate[m]
r_0216_REV	aspartate transaminase (reversible)	0.0150053170019125	YLR027C	L-glutamate[c] + oxaloacetate[c] + 0.03365 prot_pool[c] => 2-oxoglutarate[c] + L-aspartate[c]
r_0851_REV	phenylalanine transaminase (reversible)	0.0140447516381089	YGL202W	keto-phenylpyruvate[c] + L-glutamate[c] + 0.014144 prot_pool[c] => 2-oxoglutarate[c] + L-phenylalanine[c]
r_0109	acetyl-CoA carboxylase, reaction	0.0139971692945051	YDL141W and YNR016C	acetyl-CoA[c] + ATP[c] + bicarbonate[c] + 4.4884 prot_pool[c] => ADP[c] + H+[c] + malonyl-CoA[c] + phosphate[c]
r_1050	transketolase 2	0.0134403651725234	YBR117C or YPR074C	D-erythrose 4-phosphate[c] + D-xylulose 5-phosphate[c] + 0.29713 prot_pool[c] => D-fructose 6-phosphate[c] + glyceraldehyde 3-phosphate[c]
r_2117	phenylalanine transaminase	0.0122263986120646	YHR137W	L-phenylalanine[c] + pyruvate[c] + 0.0255 prot_pool[c] => keto-phenylpyruvate[c] + L-alanine[c]
r_0476	glutamine synthetase	0.0109610262947486	YPR035W	ammonium[c] + ATP[c] + L-glutamate[c] + 0.31122 prot_pool[c] => ADP[c] + H+[c] + L-glutamine[c] + phosphate[c]
r_0800	nucleoside diphosphate kinase	0.0098558021263874	YKL067W	ATP[c] + GDP[c] + 0.00025207 prot_pool[c] => ADP[c] + GTP[c]
r_1088_REV	valine transaminase, mitochondiral (reversible)	0.00970149339091922	YHR208W	3-methyl-2-oxobutanoate[m] + L-glutamate[m] + 0.0057725 prot_pool[c] => 2-oxoglutarate[m] + L-valine[m]
r_0005	1,3-beta-glucan synthase	0.00873829876694538	(YPR165W and YLR342W) or (YPR165W and YGR032W) or (YPR165W and YMR306W)	UDP-D-glucose[c] + 2.58 prot_pool[c] => (1->3)-beta-D-glucan[ce] + H+[c] + UDP[c]
r_0361	dolichyl-phosphate D-mannosyltransferase	0.00829969324667361	YPR183W	dolichyl phosphate[c] + GDP-alpha-D-mannose[c] + 0.018101 prot_pool[c] => dolichyl D-mannosyl phosphate[er] + GDP[c] + H+[c]
r_0362	dolichyl-phosphate-mannose--protein mannosyltransferase	0.00829969324667361	(YAL023C and YDL095W) or YDL093W or YJR143C or YOR321W	dolichyl D-mannosyl phosphate[er] + 0.33214 prot_pool[c] => dolichyl phosphate[er] + mannan[er]
r_0722	mannose-1-phosphate guanylyltransferase	0.00829969324667361	YDL055C	D-mannose 1-phosphate[c] + GTP[c] + H+[c] + 0.53037 prot_pool[c] => diphosphate[c] + GDP-alpha-D-mannose[c]
r_0723_REV	mannose-6-phosphate isomerase (reversible)	0.00829969324667361	YER003C	D-fructose 6-phosphate[c] + 1.5455 prot_pool[c] => D-mannose 6-phosphate[c]
r_0902_REV	phosphomannomutase (reversible)	0.00829969324667361	YFL045C	D-mannose 6-phosphate[c] + 1.3345 prot_pool[c] => D-mannose 1-phosphate[c]
r_0352	dihydroxy-acid dehydratase (2,3-dihydroxy-3-methylbutanoate)	0.00762058879833328	YJR016C	(R)-2,3-dihydroxy-3-methylbutanoate[m] + 0.42359 prot_pool[c] => 3-methyl-2-oxobutanoate[m] + H2O[m]
r_0096	acetohydroxy acid isomeroreductase	0.00762058879833328	YLR355C	2-acetyllactic acid[m] + H+[m] + NADPH[m] + 0.67347 prot_pool[c] => (R)-2,3-dihydroxy-3-methylbutanoate[m] + NADP(+)[m]
r_0097	acetolactate synthase	0.00762058879833328	(YCL009C and YMR108W) or YMR108W	H+[m] + 2 pyruvate[m] + 0.062796 prot_pool[c] => 2-acetyllactic acid[m] + carbon dioxide[m]
r_0891	phosphoglycerate dehydrogenase	0.00713797112110946	YER081W or YIL074C	3-phosphonato-D-glycerate(3-)[c] + NAD[c] + 0.026364 prot_pool[c] => 3-phospho-hydroxypyruvate[c] + H+[c] + NADH[c]
r_0918	phosphoserine transaminase	0.00713797112110946	YOR184W	3-phospho-hydroxypyruvate[c] + L-glutamate[c] + 5.0608 prot_pool[c] => 2-oxoglutarate[c] + 3-phospho-serine[c]
r_0917	phosphoserine phosphatase (L-serine)	0.00713797112110945	YGR208W	3-phospho-serine[c] + H2O[c] + 0.0032594 prot_pool[c] => L-serine[c] + phosphate[c]
r_4570_REV	phosphoglycerate dehydrogenase (reversible)	0.00649062724650409	YIL074C or YER081W	2-oxoglutarate[c] + H+[c] + NADH[c] + 0.002302 prot_pool[c] => NAD[c] + 2-hydroxyglutarate[c]
r_0157	alanyl-tRNA synthetase	0.00623047301221997	YOR335C	ATP[c] + L-alanine[c] + tRNA(Ala)[c] + 0.091574 prot_pool[c] => Ala-tRNA(Ala)[c] + AMP[c] + diphosphate[c]
r_1087	valine transaminase	0.00610824305001364	YJR148W	2-oxoglutarate[c] + L-valine[c] + 0.0054601 prot_pool[c] => 3-methyl-2-oxobutanoate[c] + L-glutamate[c]
r_0024	2-isopropylmalate synthase	0.00610824305001364	YNL104C or YOR108W	3-methyl-2-oxobutanoate[c] + acetyl-CoA[c] + H2O[c] + 0.95731 prot_pool[c] => 2-isopropylmalate[c] + coenzyme A[c] + H+[c]
r_0502	glycine hydroxymethyltransferase	0.00570777347861961	YLR058C	L-serine[c] + THF[c] + 0.017869 prot_pool[c] => 5,10-methylenetetrahydrofolate[c] + H2O[c] + L-glycine[c]
r_0042	3-deoxy-D-arabino-heptulosonate 7-phosphate synthetase	0.00555676041607318	YBR249C or YDR035W	D-erythrose 4-phosphate[c] + H2O[c] + phosphoenolpyruvate[c] + 0.0081818 prot_pool[c] => 7-phospho-2-dehydro-3-deoxy-D-arabino-heptonic acid[c] + phosphate[c]
r_0032	3',5'-bisphosphate nucleotidase	0.00474311268500692	YOL064C	adenosine 3',5'-bismonophosphate[c] + H2O[c] + 4.5008 prot_pool[c] => AMP[c] + phosphate[c]
r_0510	glycogen (starch) synthase	0.00421924323799975	(YFR015C and YJL137C) or (YFR015C and YKR058W) or (YJL137C and YLR258W) or (YKR058W and YLR258W)	UDP-D-glucose[c] + 0.016013 prot_pool[c] => glycogen[c] + H+[c] + UDP[c]
r_0479	glutamyl-tRNA synthetase	0.0040984238940121	YGL245W	ATP[c] + L-glutamate[c] + tRNA(Glu)[c] + 4.2164 prot_pool[c] => AMP[c] + diphosphate[c] + Glu-tRNA(Glu)[c]
r_0220	Aspartyl-tRNA synthetase	0.00404003020622631	YLL018C	ATP[c] + L-aspartate[c] + tRNA(Asp)[c] + 1.2987 prot_pool[c] => AMP[c] + Asp-tRNA(Asp)[c] + diphosphate[c]
r_0699_REV	leucine transaminase (reversible)	0.00402509222962339	YJR148W	4-methyl-2-oxopentanoate[c] + L-glutamate[c] + 0.25907 prot_pool[c] => 2-oxoglutarate[c] + L-leucine[c]
r_0023_REV	2-isopropylmalate hydratase (reversible)	0.00402509222962339	YGL009C	2-isopropylmalate[c] + 9.656 prot_pool[c] => 2-isopropylmaleic acid[c] + H2O[c]
r_0060_REV	3-isopropylmalate dehydratase (reversible)	0.00402509222962339	YGL009C	2-isopropylmaleic acid[c] + H2O[c] + 4.4058 prot_pool[c] => (2R,3S)-3-isopropylmalate[c]
r_0061	3-isopropylmalate dehydrogenase	0.00402509222962339	YCL018W	(2R,3S)-3-isopropylmalate[c] + NAD[c] + 0.13104 prot_pool[c] => (2S)-2-isopropyl-3-oxosuccinate[c] + H+[c] + NADH[c]
r_0701	leucyl-tRNA synthetase	0.00402509222962339	YPL160W	ATP[c] + L-leucine[c] + tRNA(Leu)[c] + 0.29043 prot_pool[c] => AMP[c] + diphosphate[c] + Leu-tRNA(Leu)[c]
r_4680	alcohol acyltransferase (propionyl-CoA)	0.00396629842989078	YBR177C or YPL095C	ethanol[m] + propionyl-CoA[m] + 1.3854 prot_pool[c] => coenzyme A[m] + ethyl propionate[m]
r_0156	alanine glyoxylate aminotransferase	0.00396565981829311	YFL030W	glyoxylate[c] + L-alanine[c] + 0.057858 prot_pool[c] => L-glycine[c] + pyruvate[c]
r_0334	dephospho-CoA kinase	0.00396554159578382	YDR196C	3'-dephospho-CoA[m] + ATP[m] + 46.8907 prot_pool[c] => ADP[m] + coenzyme A[m] + H+[m]
r_0119	acyl carrier protein synthase	0.00396271027926728	YPL148C	coenzyme A[m] + H2O[m] + 0.90071 prot_pool[c] => adenosine 3',5'-bismonophosphate[m] + 2 H+[m] + pantetheine 4'-phosphate[m]
r_0512	glycyl-tRNA synthetase	0.00394361246762033	YBR121C or YPR081C	ATP[c] + L-glycine[c] + tRNA(Gly)[c] + 1.2407 prot_pool[c] => AMP[c] + diphosphate[c] + Gly-tRNA(Gly)[c]
r_0916	phosphoribosylpyrophosphate synthetase	0.00390835806994751	(YKL181W and YER099C) or (YKL181W and YHL011C) or (YKL181W and YBL068W) or (YER099C and YOL061W) or (YBL068W and YOL061W)	ATP[c] + ribose-5-phosphate[c] + 5.2395 prot_pool[c] => AMP[c] + H+[c] + PRPP[c]
r_0678	L-aminoadipate-semialdehyde dehydrogenase (NADPH)	0.00388657659374684	YBR115C and YGL154C	ATP[c] + H+[c] + L-2-aminoadipate[c] + NADPH[c] + 2.8783 prot_pool[c] => AMP[c] + diphosphate[c] + L-allysine[c] + NADP(+)[c]
r_0989	saccharopine dehydrogenase (NADP, L-glutamate forming)	0.00388657659374684	YNR050C	H+[c] + L-allysine[c] + L-glutamate[c] + NADPH[c] + 0.099857 prot_pool[c] => H2O[c] + L-saccharopine[c] + NADP(+)[c]
r_0027	2-methylcitrate dehydratase	0.00388657659374684	YDR234W	homocitrate[m] + 14.7876 prot_pool[c] => but-1-ene-1,2,4-tricarboxylic acid[m] + H2O[m]
r_0542	homoacontinate hydratase	0.00388657659374684	YJL200C or YDR234W	but-1-ene-1,2,4-tricarboxylic acid[m] + H2O[m] + 4.018 prot_pool[c] => homoisocitrate[m]
r_0545	homoisocitrate dehydrogenase	0.00388657659374684	YIL094C	homoisocitrate[m] + NAD[m] + 2.0568 prot_pool[c] => 2-oxoadipic acid[m] + carbon dioxide[m] + NADH[m]
r_0711	lysyl-tRNA synthetase	0.00388657659374684	YDR037W	ATP[c] + L-lysine[c] + tRNA(Lys)[c] + 0.44545 prot_pool[c] => AMP[c] + diphosphate[c] + Lys-tRNA(Lys)[c]
r_0988	saccharopine dehydrogenase (NAD, L-lysine forming)	0.00388657659374684	YIR034C	H2O[c] + L-saccharopine[c] + NAD[c] + 0.27884 prot_pool[c] => 2-oxoglutarate[c] + H+[c] + L-lysine[c] + NADH[c]
r_1838	homocitrate synthase	0.00388657659374684	YDL131W or YDL182W	2-oxoglutarate[m] + acetyl-CoA[m] + H2O[m] + 12.6868 prot_pool[c] => coenzyme A[m] + H+[m] + homocitrate[m]
r_0018	2-aminoadipate transaminase	0.00388657659374684	YER152C or YGL202W or YJL060W	2-oxoadipic acid[c] + L-glutamate[c] + 0.00051332 prot_pool[c] => 2-oxoglutarate[c] + L-2-aminoadipate[c]
