ADP-L-glycero-D-manno-heptose	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OC4C(C(C(C(O4)C(CO)O)O)O)O)O)O)N
Silver	[Ag]
Adenosine-GDP-cobinamide	CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)OP(=O)(O)OP(=O)(O)OCC6C(C(C(O6)N7C=NC8=C7N=C(NC8=O)N)O)O.[CH2-]C1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O.[Co]
Agmatine	C(CCN=C(N)N)CN
S-Adenosyl-L-homocysteine	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)CSCCC(C(=O)O)N)O)O)N
2-Amino-4-hydroxy-6-(erythro-1,2,3-trihydroxypropyl)dihydropteridine triphosphate	C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O
5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide	C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)N)C(=O)N
5-amino-1-(5-phospho-D-ribosyl)imidazole	C1=C(N(C=N1)C2C(C(C(O2)COP(=O)(O)O)O)O)N
2-Oxoglutarate	C(CC(=O)O)C(=O)C(=O)O
Beta-Alanine	C(CN)C(=O)O
D-Alanine	CC(C(=O)O)N
L-Alanine	CC(C(=O)O)N
D-Alanyl-D-alanine	CC(C(=O)NC(C)C(=O)O)N
(S)-2-Acetolactate	CC(=O)C(C)(C(=O)O)O
D-Allose 6-phosphate	C(C(C(C(C(C=O)O)O)O)O)OP(=O)(O)O
D-Allose	C(C1C(C(C(C(O1)O)O)O)O)O
Allantoin	C1(C(=O)NC(=O)N1)NC(=O)N
Allantoate	C(C(=O)[O-])(NC(=O)N)NC(=O)N
D-Altronate	C(C(C(C(C(C(=O)[O-])O)O)O)O)O
S-Adenosyl-L-methionine	C[S+](CCC(C(=O)[O-])N)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
S-Adenosylmethioninamine	C[S+](CCCN)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
S-Adenosyl-4-methylthio-2-oxobutanoate	C[S+](CCC(=O)C(=O)O)CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
Aminomethylphosphonate	C([NH3+])P(=O)([O-])[O-]
N-Acetyl-D-glucosamine(anhydrous)N-Acetylmuramyl-tripeptide	CC(C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(C(=O)O)N)C(=O)O)NC(=O)C(C)OC1C(C(OC=C1NC(=O)C)CO)OC2C(C(C(C(O2)CO)O)O)NC(=O)C
1,6-anhydrous-N-Acetylmuramyl-tripeptide	CC(C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(C(=O)O)N)C(=O)O)NC(=O)C(C)OC1C(COC(C1O)CO)NC(=O)C
1,6-anhydrous-N-Acetylmuramyl-tetrapeptide	CC(C(=O)NC(CCC(=O)O)C(=O)NC(CCCC(C(=O)O)N)C(=O)NC(C)C(=O)O)NC(=O)C(C)OC1C(COC(C1O)CO)NC(=O)C
Anthranilate	C1=CC=C(C(=C1)C(=O)[O-])N
P1,P4-Bis(5'-adenosyl) tetraphosphate	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OP(=O)([O-])OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
P1,P5-Bis(5'-adenosyl) pentaphosphate	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)N
Acyl phosphatidylglycerol (n-C12:0)	CCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC)O
Acyl phosphatidylglycerol (n-C14:0)	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)O
Acyl phosphatidylglycerol (n-C16:0)	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)O
Acyl phosphatidylglycerol (n-C18:0)	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCCCC)O
1-Aminopropan-2-ol	CC(CN)O
Adenosine 5'-phosphosulfate	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)OS(=O)(=O)O)O)O)N
D-Arabinose 5-phosphate	C(C(C(C(C=O)O)O)O)OP(=O)(O)O
L-Arabinose	C1C(C(C(C(O1)O)O)O)O
O-acetyl-rhamanosyl-N-acetylglucosamyl-undecaprenyl diphosphate	CC1C(C(C(C(O1)OC2C(C(OC(C2O)CO)OP(=O)([O-])OP(=O)([O-])OCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)CCC=C(C)C)NC(=O)C)OC(=O)C)O)O
Arbutin 6-phosphate	C1=CC(=CC=C1O)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)O
Aerobactin minus Fe3	CC(=O)N(CCCCC(C(=O)[O-])NC(=O)CC(CC(=O)NC(CCCCN(C(=O)C)O)C(=O)[O-])(C(=O)[O-])O)O
Aerobactin	CC(=O)N(CCCCC(C(=O)O)NC(=O)CC(CC(=O)NC(CCCCN(C(=O)C)O)C(=O)O)(C(=O)O)O)O
L-Arginine	C(CC(C(=O)O)N)CN=C(N)N
N(omega)-(L-Arginino)succinate	C(CC(C(=O)O)N)CN=C(N)NC(CC(=O)O)C(=O)O
L-ascorbate-6-phosphate	C(C(C1C(=C(C(=O)O1)[O-])O)O)OP(=O)([O-])[O-]
L-Ascorbate	C(C(C1C(=C(C(=O)O1)[O-])O)O)O
L-Asparagine	C(C(C(=O)O)N)C(=O)N
Arsenite	[O-][As]([O-])[O-]
Arsenate	[O-][As](=O)([O-])[O-]
L-Aspartate	C(C(C(=O)O)N)C(=O)O
L-Aspartate 4-semialdehyde	C(C=O)C(C(=O)[O-])N
L-Allo-threonine	CC(C(C(=O)O)N)O
Adenosine thiamine triphosphate	CC1=C(SC=[N+]1CC2=CN=C(N=C2N)C)CCOP(=O)(O)OP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O
Crotonoyl-CoA	CC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
Gamma-butyrobetainyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)CCC[N+](C)(C)C)O
Betaine aldehyde	C[N+](C)(C)CC=O
Butanoyl-CoA	CCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
Biotin	C1C2C(C(S1)CCCCC(=O)O)NC(=O)N2
D-biotin d-sulfoxide	C1C2C(C(S1=O)CCCCC(=O)[O-])NC(=O)N2
But-2-enoyl-[acyl-carrier protein]	CC=CC(=O)S
Butanesulfonate	CCCCS(=O)(=O)[O-]
Calcium	[Ca]
N-Carbamoyl-L-aspartate	C(C(C(=O)O)NC(=O)N)C(=O)O
Cobinamide	CC1=C2C(C(C([N-]2)C3(C(C(C(=N3)C(=C4C(C(C(=N4)C=C5C(C(C1=N5)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)(C)CCC(=O)NCC(C)O.[Co+3]
Cob(I)alamin	CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=N6)C(=C7C(C(C(=N7)C=C8C(C(C(=N8)C(=C4[N-]5)C)CCC(=O)N)(C)C)CCC(=O)N)(C)CC(=O)N)C)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co]
Carbamate	C(=O)(N)[O-]
Carbamoyl phosphate	C(=O)(N)OP(=O)(O)O
Cadmium	[Cd]
7-deaza-7-carboxyguanine	C1=C(C2=C(N1)N=C(NC2=O)N)C(=O)O
Cyclic diguanosine monophosphate	C1C2C(C(C(O2)N3C=NC4=C3N=C(NC4=O)N)O)OP(=O)(OCC5C(C(C(O5)N6C=NC7=C6N=C(NC7=O)N)O)OP(=O)(O1)O)O
CDP-1,2-didodecanoylglycerol	CCCCCCCCCCCC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)OC(=O)CCCCCCCCCCC
CDP-1,2-dihexadec-9-enoylglycerol	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)OC(=O)CCCCCCCC=CCCCCCC
CDP-1,2-dioctadec-11-enoylglycerol	CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)OC(=O)CCCCCCCCCC=CCCCCCC
CDP-1,2-dioctadecanoylglycerol	CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)OC(=O)CCCCCCCCCCCCCCCCC
CDP-1,2-ditetradec-7-enoylglycerol	CCCCCCC=CCCCCCC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)OC(=O)CCCCCC=CCCCCCC
CDP-1,2-ditetradecanoylglycerol	CCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=CC(=NC2=O)N)O)O)OC(=O)CCCCCCCCCCCCC
Cis-3-(3-carboxyethyl)-3,5-cyclohexadiene-1,2-diol	C1=CC(C(C(=C1)CCC(=O)[O-])O)O
Cellobiose	C(C1C(C(C(C(O1)OC2C(OC(C(C2O)O)O)CO)O)O)O)O
Cis-3-(3-carboxyethenyl)-3,5-cyclohexadiene-1,2-diol	C1=CC(C(C(=C1)C=CC(=O)O)O)O
Methane	C
Chorismate	C=C(C(=O)O)OC1C=C(C=CC1O)C(=O)O
Diacetylchitobiose-6-phosphate	CC(=O)NC1C(C(C(OC1O)CO)OC2C(C(C(C(O2)COP(=O)(O)O)O)O)NC(=O)C)O
N,N'-diacetylchitobiose	CC(=O)NC1C(C(C(OC1O)CO)OC2C(C(C(C(O2)CO)O)O)NC(=O)C)O
Trans-Cinnamate	C1=CC=C(C=C1)C=CC(=O)[O-]
Citrate	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O
L-Citrulline	C(CC(C(=O)O)N)CNC(=O)N
CMP-3-deoxy-D-manno-octulosonate	C1C(C(C(OC1(C(=O)O)OP(=O)(O)OCC2C(C(C(O2)N3C=CC(=NC3=O)N)O)O)C(CO)O)O)O
Chloride	[Cl-]
Cardiolipin (tetratetradecanoyl, n-C14:0)	CCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCC)O)OC(=O)CCCCCCCCCCCCC
Cardiolipin (tetrahexadecanoyl, n-C16:0)	CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(COP(=O)([O-])OCC(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCCCCCC)O)OC(=O)CCCCCCCCCCCCCCC
Cardiolipin (tetrahexadec-9-enoyl, n-C16:1)	CCCCCCC=CCCCCCCCC(=O)OCC(COP(=O)(O)OCC(COP(=O)(O)OCC(COC(=O)CCCCCCCC=CCCCCCC)OC(=O)CCCCCCCC=CCCCCCC)O)OC(=O)CCCCCCCC=CCCCCCC
Cardiolipin (tetraoctadec-11-enoyl, n-C18:1)	CCCCCCC=CCCCCCCCCCC(=O)OCC(COP(=O)(O)OCC(COP(=O)(O)OCC(COC(=O)CCCCCCCCCC=CCCCCCC)OC(=O)CCCCCCCCCC=CCCCCCC)O)OC(=O)CCCCCCCCCC=CCCCCCC
Chloramphenicol	C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-]
Coenzyme A	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O
Co2+	[Co+2]
Cyclopropane phosphatidylethanolamine (dihexadec-9,10-cyclo-anoyl, n-C16:0 cyclo)	CCCCCCC1CC1CCCCCCCC(=O)OCC(COP(=O)([O-])OCC[NH3+])OC(=O)CCCCCCCC2CC2CCCCCC
Cyclopropane phosphatidylglycerol (dihexadec-9,10-cyclo-anoyl, n-C16:0 cyclo)	CCCCCCC1CC1CCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)OC(=O)CCCCCCCC2CC2CCCCCC
Cyclopropane phosphatidylglycerol (dioctadec-11,12-cyclo-anoyl, n-C18:0 cyclo)	CCCCCCC1CC1CCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC(CO)O)OC(=O)CCCCCCCCCC2CC2CCCCCC
Coprogen	CC(=CC(=O)N(CCCC1C(=O)NC(C(=O)N1)CCCN(C(=O)C=C(C)CCOC(=O)C(CCCN(C(=O)C=C(C)CCO)[O-])NC(=O)C)[O-])[O-])CCO.[Fe+3]
6-carboxy-5,6,7,8-tetrahydropterin	C1C(NC2=C(N1)N=C(NC2=O)N)C(=O)O
Cyclic pyranopterin monophosphate	C1C2C(C(C3C(O2)NC4=C(N3)C(=O)NC(=N4)N)(O)O)OP(=O)(O1)O
Coproporphyrinogen III	CC1=C2CC3=C(C(=C(N3)CC4=C(C(=C(N4)CC5=C(C(=C(N5)CC(=C1CCC(=O)O)N2)C)CCC(=O)O)C)CCC(=O)O)CCC(=O)O)C
D-carnitinyl-CoA	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(C[N+](C)(C)C)O)O
D-Carnitine	C[N+](C)(C)CC(CC(=O)[O-])O
L-Carnitine	C[N+](C)(C)CC(CC(=O)[O-])O
L-Carnitinyl-CoA	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC(=O)CC(C[N+](C)(C)C)O)O
Cesium ion	[Cs+]
Cytosine	C1=C(NC(=O)N=C1)N
Crotonobetaine	C[N+](C)(C)CC=CC(=O)[O-]
Crotonobetainyl-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCSC(=O)C=CC[N+](C)(C)C)O
Copper	[Cu]
Cu+	[Cu+]
Curcumin	COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O
Carboxy-S-adenosyl-L-methionine	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)C[S+](CCC(C(=O)[O-])[NH3+])CC(=O)[O-])O)O)N
Hydrogen cyanide	C#N
Cyanate	C(=[N-])=O
D-Cysteine	C(C(C(=O)O)N)S
L-Cysteine	C(C(C(=O)O)N)S
L-Cystathionine	C(CSCC(C(=O)O)N)C(C(=O)O)N
Cytidine	C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)O
Deoxyadenosine	C1C(C(OC1N2C=NC3=C(N=CN=C32)N)CO)O
5'-Deoxyadenosine	CC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O
7,8-Diaminononanoate	CC(C(CCCCCC(=O)[O-])N)N
3,4-dihydroxy-2-butanone 4-phosphate	CC(=O)C(COP(=O)(O)O)O
Trans-Dec-2-enoyl-CoA	CCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
Decanoyl-CoA (n-C10:0CoA)	CCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
N6-(1,2-Dicarboxyethyl)-AMP	C1=NC(=C2C(=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O)NC(CC(=O)O)C(=O)O
Deoxycytidine	C1C(C(OC1N2C=CC(=NC2=O)N)CO)O
Trans-Dodec-2-enoyl-CoA	CCCCCCCCCC=CC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O
Dodecanoyl-CoA (n-C12:0CoA)	CCCCCCCCCCCC(=O)SCCNC(=O)CCNC(=O)C(C(C)(C)COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])O
Selenodiglutathione	C(CC(=O)NC(CS[Se]SCC(C(=O)NCC(=O)O)NC(=O)CCC(C(=O)O)N)C(=O)NCC(=O)O)C(C(=O)O)N
Deoxyguanosine	C1C(C(OC1N2C=NC3=C2N=C(NC3=O)N)CO)O
Dihydroxyacetone	C(C(=O)CO)O
Dihydroxyacetone phosphate	C(C(=O)COP(=O)(O)O)O
Dihydrocurcumin	COC1=C(C=CC(=C1)CCC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O
7,8-Dihydrofolate	C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)[O-])C(=O)[O-]
Dehydroglycine	C(=N)C(=O)O
Dihydromonapterin-triphosphate	C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O
1,4-Dihydroxy-2-naphthoate	C1=CC=C2C(=C1)C(=CC(=C2[O-])C(=O)O)O
Dihydroneopterin	C1C(=NC2=C(N1)N=C(NC2=O)N)C(C(CO)O)O
(S)-Dihydroorotate	C1C(NC(=O)NC1=O)C(=O)O
3-(2,3-Dihydroxyphenyl)propanoate	C1=CC(=C(C(=C1)O)O)CCC(=O)[O-]
2,3-Dihydroxypropane-1-sulfonate	C(C(CS(=O)(=O)[O-])O)O
Dihydropteroate	C1C(=NC2=C(N1)N=C(NC2=O)N)CNC3=CC=C(C=C3)C(=O)O
4,5-dihydroxy-2,3-pentanedione	CC(=O)C(=O)C(CO)O
3-hydroxy-5-phosphonooxypentane-2,4-dione	CC(=O)C(C(=O)COP(=O)(O)O)O
6,7-Dihydropteridine	C1CN=C2C(=N1)C=NC=N2
(4S)-4-hydroxy-5-phosphonooxypentane-2,3-dione	CC(=O)C(=O)C(COP(=O)(O)O)O
Deoxyinosine	C1C(C(OC1N2C=NC3=C2N=CNC3=O)CO)O
DITP(4-)	C1C(C(OC1N2C=NC3=C2N=CNC3=O)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O
2,5-Diketo-3-deoxy-D-gluconate	C(C(C(=O)CO)O)C(=O)C(=O)O
5,6-Dimethylbenzimidazole	CC1=CC2=C(C=C1C)N=CN2
6,7-Dimethyl-8-(1-D-ribityl)lumazine	CC1=C(N(C2=NC(=O)NC(=O)C2=N1)CC(C(C(CO)O)O)O)C
Dimethylallyl diphosphate	CC(=CCOP(=O)(O)OP(=O)(O)O)C
Dimethyl sulfide	CSC
Dimethyl sulfoxide	CS(=O)C
Deamino-NAD+	C1=CC(=C[N+](=C1)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O)C(=O)O
Dopamine	C1=CC(=C(C=C1CCN)O)O
Doxorubicin	CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)CO)O)N)O
Dephospho-CoA	CC(C)(COP(=O)(O)OP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)O)C(C(=O)NCCC(=O)NCCS)O
Dihydrosirohydrochlorin	CC1(C(C2=CC3=NC(=CC4=C(C(=C(N4)CC5=C(C(=C(N5)C=C1N2)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O)C(C3(C)CC(=O)O)CCC(=O)O)CCC(=O)O)CC(=O)O
4-Deoxy-L-threo-5-hexosulose uronate	C(C(C(C=O)O)O)C(=O)C(=O)[O-]
Dethiobiotin	CC1C(NC(=O)N1)CCCCCC(=O)O
DTDP-4-acetamido-4,6-dideoxy-D-galactose	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)NC(=O)C
DTDP-4-amino-4,6-dideoxy-D-galactose	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)N
DTDP-4-dehydro-6-deoxy-D-glucose	CC1C(=O)C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O
DTDP-4-dehydro-6-deoxy-L-mannose	CC1C(=O)C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O
DTDPglucose	CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=O)(O)OP(=O)(O)OC3C(C(C(C(O3)CO)O)O)O)O
DTDP-L-rhamnose	CC1C(C(C(C(O1)OP(=O)(O)OP(=O)(O)OCC2C(CC(O2)N3C=C(C(=O)NC3=O)C)O)O)O)O
2-hydroxyethyldisulfide	C(CSSCCO)O
Deoxyuridine	C1C(C(OC1N2C=CC(=O)NC2=O)CO)O
1-deoxy-D-xylulose 5-phosphate	CC(=O)C(C(COP(=O)(O)O)O)O
1-deoxy-D-xylulose	CC(=O)C(C(CO)O)O
D-Xylonate	C(C(C(C(C(=O)[O-])O)O)O)O
D-Erythrose 4-phosphate	C(C(C(C=O)O)O)OP(=O)(O)O
D-erythro-1-(Imidazol-4-yl)glycerol 3-phosphate	C1=C(NC=N1)C(C(COP(=O)(O)O)O)O
Enterochelin	C1C(C(=O)OCC(C(=O)OCC(C(=O)O1)NC(=O)C2=C(C(=CC=C2)O)O)NC(=O)C3=C(C(=CC=C3)O)O)NC(=O)C4=C(C(=CC=C4)O)O
D-erythrose	C(C(C(C=O)O)O)O
Ethanolamine	C(CO)N
Ethanesulfonate	CCS(=O)(=O)[O-]
Ethanol	CCO
D-Fructose 1-phosphate	C(C(C(C(C(=O)COP(=O)(O)O)O)O)O)O
D-Fructose 6-phosphate	C(C1C(C(C(O1)(CO)O)O)O)OP(=O)(O)O
Fluoride	[F-]
Flavin adenine dinucleotide reduced	CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)(O)OP(=O)(O)OCC4C(C(C(O4)N5C=NC6=C(N=CN=C65)N)O)O)O)O)O
Formaldehyde	C=O
L-Fuculose 1-phosphate	CC(C(C(C(=O)COP(=O)(O)O)O)O)O
L-fuculose	CC(C(C(C(=O)CO)O)O)O
D-Fructose 1,6-bisphosphate	C(C1C(C(C(O1)(COP(=O)(O)O)O)O)O)OP(=O)(O)O
Iron (Fe3+)	[Fe+3]
Fe(III)dicitrate	C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Fe+3]
Ferrichrome	CC(=O)N(CCCC1C(=O)NC(C(=O)NC(C(=O)NCC(=O)NCC(=O)NCC(=O)N1)CCCN(C(=O)C)[O-])CCCN(C(=O)C)[O-])[O-].[Fe+3]
Fe-enterobactin	C1C(C(=O)OCC(C(=O)OCC(C(=O)O1)NC(=O)C2=C(C(=CC=C2)[O-])[O-])NC(=O)C3=C(C(=CC=C3)[O-])[O-])NC(=O)C4=C(C(=CC=C4)[O-])[O-].[Fe+3]
N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide	C(C1C(C(C(O1)NC(=O)CNC=O)O)O)OP(=O)(O)O
Reduced FMN	CC1=CC2=C(C=C1C)N(C3=C(N2)C(=O)NC(=O)N3)CC(C(C(COP(=O)(O)O)O)O)O
Formate	C(=O)[O-]
Formyl-CoA(4-)	CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)([O-])[O-])C(C(=O)NCCC(=O)NCCSC=O)O
2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine	C(C1C(C(C(O1)N=C(CNC=O)N)O)O)OP(=O)(O)O
5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide	C1=NC(=C(N1C2C(C(C(O2)COP(=O)(O)O)O)O)NC=O)C(=O)N
Farnesyl diphosphate	CC(=CCCC(=CCCC(=CCOP(=O)(O)OP(=O)(O)O)C)C)C
D-Fructose	C1C(C(C(C(O1)(CO)O)O)O)O
Fructoselysine	C(CCNCC(=O)C(C(C(CO)O)O)O)CC(C(=O)O)N
D-Fructuronate	C(C1(C(C(C(O1)C(=O)O)O)O)O)O
L-Fucose	CC1C(C(C(C(O1)O)O)O)O
Fumarate	C(=CC(=O)[O-])C(=O)[O-]
Fusidic acid	CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)O)OC(=O)C)C)O)C
D-Glucose 1-phosphate	C(C1C(C(C(C(O1)OP(=O)(O)O)O)O)O)O
Glyceraldehyde 3-phosphate	C(C(C=O)O)OP(=O)(O)O
Sn-Glycero-3-phosphocholine	C[N+](C)(C)CCOP(=O)([O-])OCC(CO)O
Sn-Glycero-3-phosphoethanolamine	C(COP(=O)(O)OCC(CO)O)N
Glycerophosphoglycerol	C(C(COP(=O)(O)OCC(CO)O)O)O
Sn-Glycero-3-phospho-1-inositol	C(C(COP(=O)(O)OC1C(C(C(C(C1O)O)O)O)O)O)O
Glycerophosphoserine	C(C(COP(=O)(O)OCC(C(=O)O)N)O)O
D-Glucose 6-phosphate	C(C(C(C(C(C=O)O)O)O)O)OP(=O)(O)O
