EnvIndex	Exchange	Condition	TargetMu	InitMu	FinalMu	AbsErr	InitUptake	FinalUptake	UptakeAbsErr	FeasibleInit	FeasibleFinal	NumKcatChangesThisEnv
1	r_1709	aerobic	0.338	0.11226297251944	0.423103106601455	0.0851031066014548	6.09515597924906	22.1376398132804	16.0424838340314	1	1	9
2	r_1710	aerobic	0.28	0.0880858161166497	0.326062302387437	0.0460623023874372	2.16990142548548	24.3511327213652	22.1812312958797	1	1	14
3	r_1714	aerobic	0.41	0.11212063775881	0.428997965600857	0.0189979656008567	6.08787187316807	22.441194815891	16.3533229427229	1	1	8
4	r_1715	aerobic	0.33	0.0923780495253172	0.351253487882714	0.0212534878827138	6.82008996471643	26.1784062591829	19.3583162944665	1	1	7
5	r_1634	aerobic	0.17	0.0603957937760432	0.170602273929182	0.000602273929182384	3.35953641633523	9.17591921404596	5.81638279771073	1	1	5
6	r_1761	aerobic	0.12	0.0714663353929417	0.217145506193352	0.0971455061933518	4.98790989125996	14.1145917827955	9.12668189153555	1	1	0
7	r_1931	aerobic	0.4	0.109900945894643	0.4001606229221	0.000160622922100173	3.93956914875685	13.7887066477891	9.84913749903228	1	1	4
8	r_2058	aerobic	0.39	0.112239192002723	0.428574991214428	0.0385749912144285	5.87769967868371	22.4194138045062	16.5417141258225	1	1	0
